id Payment;id Agreement;Payment number;Scheduled payment date;Actual payment date;Scheduled payment amount;Actual payment amount
ad2774b1-68b7-ed11-83ff-000d3ad8e94d;86b274ab-68b7-ed11-83ff-000d3ad8e94d;2;15.07.2023;14.07.2023;4630;4630
76e8eca5-ccd2-ed11-a7c7-000d3aba1673;86e7eca5-ccd2-ed11-a7c7-000d3aba1673;2;15.07.2023;15.07.2023;18500;18500
ed20cb3b-a3f5-ed11-8849-000d3aba3963;8702c435-a3f5-ed11-8849-000d3aba3963;2;15.07.2023;;12800;
9361221a-2226-ee11-8381-ba5c733cbf1f;87482b14-2226-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;3000;3000
b671b1cb-b506-ee11-8f6e-000d3aba1742;8770b1cb-b506-ee11-8f6e-000d3aba1742;2;15.07.2023;09.07.2023;4800;4800
a7050803-5825-ee11-8381-ba5c733cbf1f;87fd08fd-5725-ee11-8381-ba5c733cbf1f;1;18.07.2023;18.07.2023;66200;66200
9ef6c76b-8225-ee11-8381-ba5c733cbf1f;880bbb65-8225-ee11-8381-ba5c733cbf1f;1;18.07.2023;18.07.2023;41900;41900
441758b5-0727-ee11-8381-ba5c733cbf1f;882458af-0727-ee11-8381-ba5c733cbf1f;1;20.07.2023;20.07.2023;25200;25200
2b6c5c7a-7abe-ed11-8400-000d3ab7827c;885c5f74-7abe-ed11-8400-000d3ab7827c;2;15.07.2023;10.07.2023;6270;6270
14ecec89-8925-ee11-8381-ba5c733cbf1f;88fde183-8925-ee11-8381-ba5c733cbf1f;1;20.07.2023;20.07.2023;3000;3000
7d664fe5-93f8-ed11-8849-0022489f3c43;89654fe5-93f8-ed11-8849-0022489f3c43;2;15.07.2023;01.07.2023;2800;2800
168af2b3-5625-ee11-8381-ba5c733cbf1f;8983fbb5-ba24-ee11-8381-ba5c733cbf1f;1;18.07.2023;18.07.2023;3000;3000
5dd56c7a-d8ce-ed11-b597-000d3aba31a6;89c36f74-d8ce-ed11-b597-000d3aba31a6;2;15.07.2023;01.07.2023;7275;7275
bf3089db-1ece-ed11-b597-000d3ab790d2;8a808ed5-1ece-ed11-b597-000d3ab790d2;2;15.07.2023;14.07.2023;6270;6270
ab961d2b-9cf5-ed11-8849-000d3ab7996e;8a9b1425-9cf5-ed11-8849-000d3ab7996e;2;15.07.2023;21.07.2023;6225;6225
2950e67f-b50e-ee11-8f6d-000d3aba36b2;8aabeb79-b50e-ee11-8f6d-000d3aba36b2;2;15.07.2023;12.07.2023;3000;3000
96ef27e1-5e0f-ee11-8f6d-000d3ab7d824;8ab223db-5e0f-ee11-8f6d-000d3ab7d824;2;15.07.2023;22.07.2023;3000;3000
0d16ba8f-de27-ee11-8381-ba5c733cbf1f;8adb9a89-de27-ee11-8381-ba5c733cbf1f;1;21.07.2023;22.07.2023;66200;66200
727bb6e6-e4dd-ed11-a7c6-000d3aba31a6;8b6ab9e0-e4dd-ed11-a7c6-000d3aba31a6;2;15.07.2023;10.07.2023;9200;9200
d420e4b5-fed9-ed11-a7c7-000d3ab9cef5;8bd1ebaf-fed9-ed11-a7c7-000d3ab9cef5;2;15.07.2023;03.07.2023;6225;6225
7301bb65-4f17-ee11-8f6d-000d3ab6d792;8c8fbb5f-4f17-ee11-8f6d-000d3ab6d792;2;15.07.2023;21.07.2023;6800;6800
759198f4-eead-ed11-aad0-000d3ad8e94d;8c9098f4-eead-ed11-aad0-000d3ad8e94d;2;15.07.2023;17.07.2023;4217;4217
b6053985-a9e2-ed11-a7c7-000d3ab7d824;8cb6407f-a9e2-ed11-a7c7-000d3ab7d824;2;15.07.2023;15.07.2023;9100;9100
8dbe881e-7e28-ee11-8381-ba5c733cbf1f;8cbd881e-7e28-ee11-8381-ba5c733cbf1f;1;22.07.2023;22.07.2023;24000;24000
b17be6aa-5026-ee11-8381-ba5c733cbf1f;8ceedca4-5026-ee11-8381-ba5c733cbf1f;1;20.07.2023;20.07.2023;3000;3000
3710eca6-5126-ee11-8381-ba5c733cbf1f;8ceedca4-5026-ee11-8381-ba5c733cbf1f;2;24.07.2023;23.07.2023;72600;72600
09f8dd91-860e-ee11-8f6d-000d3aba3dad;8cf7dd91-860e-ee11-8f6d-000d3aba3dad;2;15.07.2023;13.07.2023;9000;9000
014de9ca-1120-ee11-8380-f446b5162092;8d4ce9ca-1120-ee11-8380-f446b5162092;1;07.07.2023;11.07.2023;4400;4400
76ee11f8-5380-ed11-81ad-000d3ab78251;8d7012f2-5380-ed11-81ad-000d3ab78251;2;20.07.2023;20.07.2023;987;987
2f7c2018-70c6-ed11-b597-000d3aba1742;8d7b2018-70c6-ed11-b597-000d3aba1742;2;15.07.2023;01.07.2023;3700;3700
0e9a0721-0df8-ed11-8849-000d3aba3dad;8d990721-0df8-ed11-8849-000d3aba3dad;1;22.07.2023;22.05.2023;3000;3000
1c9a0721-0df8-ed11-8849-000d3aba3dad;8d990721-0df8-ed11-8849-000d3aba3dad;2;21.07.2023;07.07.2023;49800;49800
899d0aeb-6625-ee11-8382-cbacdae109f5;8d990721-0df8-ed11-8849-000d3aba3dad;2;21.07.2023;21.07.2023;3000;-3000
9aa4b9e9-9eba-ed11-83ff-000d3ab7996e;8dab53e3-9eba-ed11-83ff-000d3ab7996e;2;15.07.2023;15.07.2023;4045;4045
18353bd4-3b26-ee11-8381-ba5c733cbf1f;8e4f35ce-3b26-ee11-8381-ba5c733cbf1f;1;20.07.2023;20.07.2023;6000;6000
fa9e5f1c-7f16-ee11-8f6c-000d3ab6804f;8e9d5f1c-7f16-ee11-8f6c-000d3ab6804f;2;15.07.2023;02.07.2023;9900;9900
1d3aceed-00fe-ed11-8f6e-000d3ab88280;8f0fb8e7-00fe-ed11-8f6e-000d3ab88280;2;15.07.2023;07.07.2023;8000;8000
fa82571c-8716-ee11-8f6d-000d3ab7d13d;8f125816-8716-ee11-8f6d-000d3ab7d13d;2;15.07.2023;15.07.2023;3300;3300
5eb69979-1ece-ed11-b597-000d3ab790d2;8f469a73-1ece-ed11-b597-000d3ab790d2;2;15.07.2023;14.07.2023;6270;6270
d3f08d93-fde0-ed11-a7c7-000d3ab1f7e2;8f6f8e8d-fde0-ed11-a7c7-000d3ab1f7e2;2;15.07.2023;14.07.2023;5187;5187
6a7817c0-65bf-ed11-83ff-000d3ab7996e;8f7717c0-65bf-ed11-83ff-000d3ab7996e;2;15.07.2023;14.07.2023;1800;1800
53ca1cba-65bf-ed11-83ff-000d3ab7996e;8fc91cba-65bf-ed11-83ff-000d3ab7996e;2;15.07.2023;14.07.2023;1800;1800
3c6afedd-0810-ee11-8f6d-000d3ab1f7e2;8fe5fed7-0810-ee11-8f6d-000d3ab1f7e2;2;15.07.2023;10.07.2023;6225;6225
931e8e0e-e4cf-ed11-b596-000d3aba3138;90109108-e4cf-ed11-b596-000d3aba3138;2;15.07.2023;15.07.2023;1800;1800
48dbad0a-c10a-ee11-8f6e-000d3ab6d792;902fb304-c10a-ee11-8f6e-000d3ab6d792;2;15.07.2023;19.07.2023;8600;8600
6135d80d-d1ff-ed11-8f6e-000d3ab7996e;9034d80d-d1ff-ed11-8f6e-000d3ab7996e;2;15.07.2023;15.07.2023;9200;9200
9da4d0fc-92df-ed11-a7c6-000d3ab78251;9045d8f6-92df-ed11-a7c6-000d3ab78251;2;15.07.2023;14.07.2023;2102;2102
a5fe0db7-8317-ee11-8f6d-000d3ad8e94d;906207b1-8317-ee11-8f6d-000d3ad8e94d;2;02.07.2023;01.07.2023;53900;53900
2b916e2c-6df2-ed11-8849-000d3ab6d792;90906e2c-6df2-ed11-8849-000d3ab6d792;2;15.07.2023;14.07.2023;9800;9800
0ef9fa9b-afe9-ed11-8849-000d3ab6d792;90f8fa9b-afe9-ed11-8849-000d3ab6d792;2;15.07.2023;21.07.2023;5625;5625
87ff8138-8e19-ee11-8f6d-000d3aba31a6;90fe8138-8e19-ee11-8f6d-000d3aba31a6;1;03.07.2023;03.07.2023;39500;39500
f515034c-cc19-ee11-8f6d-000d3ad8e94d;9115034c-cc19-ee11-8f6d-000d3ad8e94d;1;03.07.2023;04.07.2023;28000;28000
3ffae5bb-fed9-ed11-a7c7-000d3ab9cef5;9121e4b5-fed9-ed11-a7c7-000d3ab9cef5;2;15.07.2023;03.07.2023;6225;6225
588672fd-93ea-ed11-8849-000d3ab78055;918572fd-93ea-ed11-8849-000d3ab78055;2;15.07.2023;21.07.2023;5100;5100
05ae3b5f-1120-ee11-8380-f446b5162092;91ad3b5f-1120-ee11-8380-f446b5162092;1;07.07.2023;10.07.2023;6000;6000
c1b7338b-a9e2-ed11-a7c7-000d3ab7d824;92063985-a9e2-ed11-a7c7-000d3ab7d824;2;15.07.2023;15.07.2023;9100;9100
04e51b3c-3ec3-ed11-83ff-000d3aba31a6;92230e36-3ec3-ed11-83ff-000d3aba31a6;2;15.07.2023;17.07.2023;6675;6675
ecb6aed1-b506-ee11-8f6e-000d3aba1742;9272b1cb-b506-ee11-8f6e-000d3aba1742;2;15.07.2023;09.07.2023;4800;4800
9a742fe3-f0d2-ed11-a7c7-000d3ad8e94d;92732fe3-f0d2-ed11-a7c7-000d3ad8e94d;2;15.07.2023;15.07.2023;7800;7800
d3d7140b-1bce-ed11-b597-000d3aba3963;92dc1205-1bce-ed11-b597-000d3aba3963;2;15.07.2023;01.07.2023;6225;6225
c9445d29-1ebc-ed11-83ff-000d3ab1f7e2;92f95823-1ebc-ed11-83ff-000d3ab1f7e2;2;12.07.2023;;40800;
ba445d29-1ebc-ed11-83ff-000d3ab1f7e2;92f95823-1ebc-ed11-83ff-000d3ab1f7e2;2;10.07.2023;26.05.2023;46800;46800
1378333f-ae0e-ee11-8f6d-000d3ab78251;9377333f-ae0e-ee11-8f6d-000d3ab78251;2;15.07.2023;12.07.2023;7760;7760
547b5d9d-5fb4-ed11-83ff-000d3ab1f7e2;937a5d9d-5fb4-ed11-83ff-000d3ab1f7e2;2;15.07.2023;18.07.2023;5625;5625
49bfca63-bec0-ed11-83ff-000d3ab7889f;93beca63-bec0-ed11-83ff-000d3ab7889f;2;15.07.2023;09.07.2023;3700;3700
754c6bee-4ac6-ed11-b597-0022489f3c43;93d16be8-4ac6-ed11-b597-0022489f3c43;2;15.07.2023;14.07.2023;4725;4725
232db9cd-1ef7-ed11-8849-000d3ab7d13d;942cb9cd-1ef7-ed11-8849-000d3ab7d13d;2;15.07.2023;14.07.2023;9800;9800
c71d9ddc-eead-ed11-aad0-000d3ad8e94d;94477cd6-eead-ed11-aad0-000d3ad8e94d;2;15.07.2023;17.07.2023;2700;2700
b75a5bee-4df9-ed11-8849-000d3aba1673;946268e2-4df9-ed11-8849-000d3aba1673;1;24.07.2023;23.05.2023;6000;6000
e05a5bee-4df9-ed11-8849-000d3aba1673;946268e2-4df9-ed11-8849-000d3aba1673;2;23.07.2023;05.06.2023;54500;52500
044d7ff5-4b29-ee11-8382-cbacdae109f5;94837bef-4b29-ee11-8382-cbacdae109f5;1;23.07.2023;23.07.2023;71000;71000
cc67a0bb-0028-ee11-8381-ba5c733cbf1f;95258eb5-0028-ee11-8381-ba5c733cbf1f;1;21.07.2023;22.07.2023;21000;21000
54e81efc-3e17-ee11-8f6d-000d3ab88280;95a226f6-3e17-ee11-8f6d-000d3ab88280;2;15.07.2023;13.07.2023;58930;58930
516d2fe5-9106-ee11-8f6e-000d3aba1742;966c2fe5-9106-ee11-8f6e-000d3aba1742;2;15.07.2023;19.07.2023;6850;6850
569d10d2-8a19-ee11-8f6d-000d3ab78055;974f18cc-8a19-ee11-8f6d-000d3ab78055;1;03.07.2023;03.07.2023;45500;45500
e30a8200-c9f4-ed11-8849-000d3ab9cef5;97a489fa-c8f4-ed11-8849-000d3ab9cef5;2;15.07.2023;08.07.2023;3000;3000
0d0007a9-3c1f-ee11-8380-f446b5162092;97ff06a9-3c1f-ee11-8380-f446b5162092;1;10.07.2023;11.07.2023;66200;66200
3ce964f5-64d5-ed11-a7c7-000d3ab1f7e2;98085eef-64d5-ed11-a7c7-000d3ab1f7e2;2;15.07.2023;;8014;
3f55b4e1-6825-ee11-8382-cbacdae109f5;9854b4e1-6825-ee11-8382-cbacdae109f5;1;18.07.2023;18.07.2023;12600;12600
ec009d85-f272-ed11-81ab-000d3ab6d792;98b2bc7c-f272-ed11-81aa-000d3ab88280;2;03.07.2023;03.07.2023;987;987
4844e3f6-1c26-ee11-8382-cbacdae109f5;9a43e3f6-1c26-ee11-8382-cbacdae109f5;1;19.07.2023;19.07.2023;25200;25200
0e8ecb00-1220-ee11-8380-f446b5162092;9a8dcb00-1220-ee11-8380-f446b5162092;1;06.07.2023;07.07.2023;3000;3000
26c34047-5417-ee11-8f6d-000d3ab88280;9ac24047-5417-ee11-8f6d-000d3ab88280;2;15.07.2023;02.07.2023;52161;52161
12026004-5522-ee11-8382-cbacdae109f5;9b016004-5522-ee11-8382-cbacdae109f5;1;14.07.2023;14.07.2023;10100;10100
7382e986-4510-ee11-8f6d-000d3ad8e94d;9b32f180-4510-ee11-8f6d-000d3ad8e94d;2;15.07.2023;16.07.2023;3200;3200
1745192e-eed9-ed11-a7c7-000d3ab7889f;9b941e28-eed9-ed11-a7c7-000d3ab7889f;2;15.07.2023;10.07.2023;6675;6675
36a1c9e8-1120-ee11-8380-f446b5162092;9cacd0e2-1120-ee11-8380-f446b5162092;1;05.07.2023;05.07.2023;14000;14000
c7494d8e-87a0-ed11-aad1-000d3aba3c86;9d484d8e-87a0-ed11-aad1-000d3aba3c86;2;15.07.2023;;3089;
48a2a9f5-2d14-ee11-8f6d-000d3ad8e94d;9da2a0ef-2d14-ee11-8f6d-000d3ad8e94d;2;15.07.2023;;6880;
d7f2394c-3d14-ee11-8f6d-000d3aba33a3;9da2a0ef-2d14-ee11-8f6d-000d3ad8e94d;2;15.07.2023;;6880;
92a9e638-3d14-ee11-8f6d-000d3aba33a3;9da2a0ef-2d14-ee11-8f6d-000d3ad8e94d;2;01.07.2023;03.07.2023;6780;6780
a5b15fc8-3113-ee11-8f6d-000d3aba1d28;9db05fc8-3113-ee11-8f6d-000d3aba1d28;2;15.07.2023;15.07.2023;12100;12100
19c730a5-95f1-ed11-8849-000d3aba1742;9dc630a5-95f1-ed11-8849-000d3aba1742;2;15.07.2023;06.07.2023;6225;6225
12c80d49-28f6-ed11-8849-000d3aba1d28;9dc70d49-28f6-ed11-8849-000d3aba1d28;1;20.07.2023;19.05.2023;6000;6000
20c80d49-28f6-ed11-8849-000d3aba1d28;9dc70d49-28f6-ed11-8849-000d3aba1d28;2;19.07.2023;29.05.2023;49800;49800
e3329304-eac4-ed11-83ff-0022489f3c43;9dc79afe-e9c4-ed11-83ff-0022489f3c43;2;15.07.2023;;4990;
b9329304-eac4-ed11-83ff-0022489f3c43;9dc79afe-e9c4-ed11-83ff-0022489f3c43;2;10.07.2023;31.05.2023;55900;55900
53265a74-4e25-ee11-8381-ba5c733cbf1f;9dc79afe-e9c4-ed11-83ff-0022489f3c43;2;21.07.2023;21.07.2023;3000;-3000
53d75274-00f7-ed11-8849-000d3aba31a6;9e29586e-00f7-ed11-8849-000d3aba31a6;2;15.07.2023;16.07.2023;7500;7500
12a2c9e8-1120-ee11-8380-f446b5162092;9ea1c9e8-1120-ee11-8380-f446b5162092;1;05.07.2023;05.07.2023;14000;14000
1ab8abab-597d-ed11-81ad-000d3aba1d28;9eb7a2a5-597d-ed11-81ad-000d3aba1d28;2;15.07.2023;01.07.2023;2200;2200
1006ef84-ac02-ee11-8f6e-000d3addca62;9ebbf67e-ac02-ee11-8f6e-000d3addca62;2;15.07.2023;06.07.2023;4000;4000
a9fbaa20-62d5-ed11-a7c7-000d3aba3dad;9ee7aa1a-62d5-ed11-a7c7-000d3aba3dad;2;15.07.2023;12.07.2023;3700;3700
ed84c204-1be5-ed11-a7c7-000d3ab7996e;9f06c2fe-1ae5-ed11-a7c7-000d3ab7996e;2;15.07.2023;18.07.2023;6225;6225
b948d812-a31d-ee11-8381-cf5704729b95;9f47d812-a31d-ee11-8381-cf5704729b95;1;08.07.2023;10.07.2023;21800;21800
86e1828d-87e7-ed11-a7c6-000d3ab79002;9fed7987-87e7-ed11-a7c6-000d3ab79002;2;15.07.2023;;2475;
37a2ceab-f51f-ee11-8380-f446b5162092;a0a1ceab-f51f-ee11-8380-f446b5162092;1;15.07.2023;15.07.2023;3200;3200
5e067be4-ec1c-ee11-8380-f446b5162092;a0d90ede-ec1c-ee11-8380-f446b5162092;1;10.07.2023;10.07.2023;15400;15400
1e12812e-4228-ee11-8382-cbacdae109f5;a0e98428-4228-ee11-8382-cbacdae109f5;1;22.07.2023;22.07.2023;3000;3000
644889ca-eead-ed11-aad0-000d3ad8e94d;a1847bc4-eead-ed11-aad0-000d3ad8e94d;2;15.07.2023;17.07.2023;4217;4217
8a9a8266-a1a4-ed11-aad1-000d3aba1d28;a1998266-a1a4-ed11-aad1-000d3aba1d28;2;15.07.2023;06.07.2023;4300;4300
5aea7f77-a2ab-ed11-aad0-000d3aba33a3;a1e97f77-a2ab-ed11-aad0-000d3aba33a3;2;15.07.2023;12.07.2023;6500;6500
530fd05d-bec0-ed11-83ff-000d3ab7889f;a20ed05d-bec0-ed11-83ff-000d3ab7889f;2;15.07.2023;09.07.2023;3700;3700
481f78dd-5cd9-ed11-a7c7-000d3aba1d28;a21e78dd-5cd9-ed11-a7c7-000d3aba1d28;2;15.07.2023;14.07.2023;7250;7250
2779c3c1-1ef7-ed11-8849-000d3ab7d13d;a278c3c1-1ef7-ed11-8849-000d3ab7d13d;2;15.07.2023;14.07.2023;3900;3900
7348ac25-d9ad-ed11-aacf-000d3ab6804f;a2fbb31f-d9ad-ed11-aacf-000d3ab6804f;2;15.07.2023;;4100;
1d2a0554-65ea-ed11-8849-000d3ab78055;a326fc4d-65ea-ed11-8849-000d3ab78055;2;15.07.2023;;5100;
e84edf4d-dd23-ee11-8382-cbacdae109f5;a326fc4d-65ea-ed11-8849-000d3ab78055;2;16.07.2023;17.07.2023;35700;35700
88285b28-8716-ee11-8f6d-000d3ab7d13d;a37d6022-8716-ee11-8f6d-000d3ab7d13d;2;15.07.2023;15.07.2023;3300;3300
2a4d2f25-50fd-ed11-8f6e-000d3aba1673;a44c2f25-50fd-ed11-8f6e-000d3aba1673;2;15.07.2023;15.07.2023;8000;8000
5b02994b-17a2-ed11-aad1-000d3ab7d13d;a4aaa045-17a2-ed11-aad1-000d3ab7d13d;2;15.07.2023;11.07.2023;13450;13450
32cbff7d-d4d3-ed11-a7c7-000d3ab6d792;a4caff7d-d4d3-ed11-a7c7-000d3ab6d792;2;15.07.2023;;6925;
77234f70-5c17-ee11-8f6d-000d3aba3dad;a4ef456a-5c17-ee11-8f6d-000d3aba3dad;2;15.07.2023;02.07.2023;11369;11369
4fe8337e-c0aa-ed11-aad0-000d3ab1f7e2;a5283978-c0aa-ed11-aad0-000d3ab1f7e2;2;15.07.2023;03.07.2023;4333;4333
80d9da80-d6c3-ed11-83ff-000d3ab7827c;a540d47a-d6c3-ed11-83ff-000d3ab7827c;2;15.07.2023;14.07.2023;6225;6225
31a9012d-0df8-ed11-8849-000d3aba3dad;a5680927-0df8-ed11-8849-000d3aba3dad;1;22.07.2023;22.05.2023;3000;3000
3fa9012d-0df8-ed11-8849-000d3aba3dad;a5680927-0df8-ed11-8849-000d3aba3dad;2;21.07.2023;07.07.2023;49800;49800
1207fce9-6625-ee11-8381-ba5c733cbf1f;a5680927-0df8-ed11-8849-000d3aba3dad;2;21.07.2023;21.07.2023;3000;-3000
74133874-8824-ee11-8381-ba5c733cbf1f;a56d1edf-c29c-ed11-aad0-000d3ad8e94d;2;21.07.2023;21.07.2023;61907;-61907
36afe9ec-d4ff-ed11-8f6e-000d3aba33a3;a5aee9ec-d4ff-ed11-8f6e-000d3aba33a3;2;15.07.2023;;3900;
4adb9586-08f7-ed11-8849-000d3ab9cef5;a5da9586-08f7-ed11-8849-000d3ab9cef5;2;15.07.2023;18.07.2023;8000;8000
67188c0a-f3b4-ed11-83ff-000d3ab88280;a6178c0a-f3b4-ed11-83ff-000d3ab88280;2;15.07.2023;15.07.2023;3300;3300
55a688e1-1ece-ed11-b597-000d3ab790d2;a63189db-1ece-ed11-b597-000d3ab790d2;2;15.07.2023;14.07.2023;1868;1868
b6316c4e-9c24-ee11-8381-ba5c733cbf1f;a635f747-9c24-ee11-8381-ba5c733cbf1f;1;17.07.2023;18.07.2023;5000;5000
976f3ed9-bd19-ee11-8f6d-000d3aba1742;a66d18d3-bd19-ee11-8f6d-000d3aba1742;1;03.07.2023;03.07.2023;19500;19500
f624c4c2-d1a6-ed11-aad1-000d3ab7827c;a678c9bc-d1a6-ed11-aad1-000d3ab7827c;2;15.07.2023;01.07.2023;6100;6100
157e10bb-6322-ee11-8382-cbacdae109f5;a67d10bb-6322-ee11-8382-cbacdae109f5;1;14.07.2023;17.07.2023;12800;12800
23c508f0-eee8-ed11-8849-000d3ab6d792;a6c408f0-eee8-ed11-8849-000d3ab6d792;2;02.07.2023;23.05.2023;88000;88000
e50ef617-cfe5-ed11-a7c7-0022489f3c43;a70df617-cfe5-ed11-a7c7-0022489f3c43;2;15.07.2023;06.07.2023;22800;22800
323c8e99-fde0-ed11-a7c7-000d3ab1f7e2;a73b8e99-fde0-ed11-a7c7-000d3ab1f7e2;2;15.07.2023;14.07.2023;5187;5187
5e8bd8b7-f81f-ee11-8381-cf5704729b95;a794b9ab-f81f-ee11-8381-cf5704729b95;1;11.07.2023;11.07.2023;25200;25200
3a95fb77-d4d3-ed11-a7c7-000d3ab6d792;a794fb77-d4d3-ed11-a7c7-000d3ab6d792;2;15.07.2023;;6925;
0101adc2-2c17-ee11-8f6d-000d3ad8e94d;a835b2bc-2c17-ee11-8f6d-000d3ad8e94d;2;15.07.2023;16.07.2023;5900;5900
9ec386ae-a519-ee11-8f6d-000d3addca62;a8748ea8-a519-ee11-8f6d-000d3addca62;1;03.07.2023;03.07.2023;3200;3200
227d2228-1510-ee11-8f6c-000d3ab6804f;a87c2228-1510-ee11-8f6c-000d3ab6804f;2;15.07.2023;16.07.2023;6225;6225
a99c9387-9ff5-ed11-8849-000d3aba3963;a94f9b81-9ff5-ed11-8849-000d3aba3963;1;19.07.2023;18.05.2023;3000;3000
b99c9387-9ff5-ed11-8849-000d3aba3963;a94f9b81-9ff5-ed11-8849-000d3aba3963;2;18.07.2023;18.07.2023;49800;49800
f5d47262-5217-ee11-8f6d-000d3aba3dad;a952735c-5217-ee11-8f6d-000d3aba3dad;2;15.07.2023;07.07.2023;38969;38969
bdb7de27-ceaa-ed11-aacf-000d3ab78251;a96de621-ceaa-ed11-aacf-000d3ab78251;2;15.07.2023;15.07.2023;5625;5625
7df8239e-1ece-ed11-b597-000d3ab790d2;a9832498-1ece-ed11-b597-000d3ab790d2;2;15.07.2023;14.07.2023;4505;4505
2716339f-95f1-ed11-8849-000d3aba1742;a9d53a99-95f1-ed11-8849-000d3aba1742;2;15.07.2023;06.07.2023;6225;6225
34a329d1-3a17-ee11-8f6d-0022489f3c43;a9df2ecb-3a17-ee11-8f6d-0022489f3c43;2;03.07.2023;;42900;
6ac75b39-c019-ee11-8f6d-0022489f3c43;a9df2ecb-3a17-ee11-8f6d-0022489f3c43;2;15.07.2023;;6900;
4f4bc99a-fb17-ee11-8f6d-000d3ab790d2;a9df2ecb-3a17-ee11-8f6d-0022489f3c43;2;01.07.2023;01.07.2023;5666;5666
e595adbf-4896-ed11-aad1-000d3aba33a3;a9efb2b9-4896-ed11-aad1-000d3aba33a3;2;15.07.2023;09.07.2023;3000;3000
b707d0e1-ded2-ed11-a7c7-000d3ab7996e;aabcd7db-ded2-ed11-a7c7-000d3ab7996e;2;15.07.2023;05.07.2023;6530;6530
21d9b2a1-ca23-ee11-8381-ba5c733cbf1f;aad8b2a1-ca23-ee11-8381-ba5c733cbf1f;1;16.07.2023;16.07.2023;6000;6000
39cff28e-7421-ee11-8380-f446b5162092;ab44ca82-7421-ee11-8380-f446b5162092;1;13.07.2023;13.07.2023;3000;3000
374edb13-45fa-ed11-8849-000d3ab699fb;ab4cdb13-45fa-ed11-8849-000d3ab699fb;2;15.07.2023;11.07.2023;4200;4200
0ee02a0e-2226-ee11-8381-ba5c733cbf1f;abc63308-2226-ee11-8381-ba5c733cbf1f;1;19.07.2023;19.07.2023;3000;3000
30d96632-6df2-ed11-8849-000d3ab6d792;abd86632-6df2-ed11-8849-000d3ab6d792;2;15.07.2023;14.07.2023;9800;9800
cfeefdf2-f41b-ee11-8380-f446b5162092;ac15d1ec-f41b-ee11-8380-f446b5162092;1;06.07.2023;06.07.2023;39500;39500
e0afd000-2126-ee11-8381-ba5c733cbf1f;acb5f500-f181-ed11-81ac-000d3ab88280;2;21.07.2023;21.07.2023;3980;-3980
f2faf60c-f181-ed11-81ac-000d3ab88280;acb5f500-f181-ed11-81ac-000d3ab88280;2;22.07.2023;22.07.2023;1990;1990
2120ded6-1120-ee11-8380-f446b5162092;ad1fded6-1120-ee11-8380-f446b5162092;1;07.07.2023;08.07.2023;11100;11100
2dab84c4-4126-ee11-8382-cbacdae109f5;adaa84c4-4126-ee11-8382-cbacdae109f5;1;19.07.2023;20.07.2023;3000;3000
875b34fc-fe26-ee11-8381-ba5c733cbf1f;adaa84c4-4126-ee11-8382-cbacdae109f5;2;20.07.2023;;67900;
27acd0e2-1120-ee11-8380-f446b5162092;adabd0e2-1120-ee11-8380-f446b5162092;1;07.07.2023;07.07.2023;19500;19500
89f5c4f8-1ae5-ed11-a7c7-000d3ab7996e;ae46caf2-1ae5-ed11-a7c7-000d3ab7996e;2;15.07.2023;18.07.2023;6225;6225
206fb47f-84c5-ed11-b597-000d3aba33a3;ae66b779-84c5-ed11-b597-000d3aba33a3;2;15.07.2023;17.07.2023;1868;1868
bc90cb42-fb1f-ee11-8381-cf5704729b95;ae7ab136-fb1f-ee11-8381-cf5704729b95;1;11.07.2023;12.07.2023;23100;23100
88f2329e-7abe-ed11-8400-000d3ab7827c;aea83a98-7abe-ed11-8400-000d3ab7827c;2;15.07.2023;10.07.2023;4505;4505
5707744a-4422-ee11-8382-cbacdae109f5;aed57244-4422-ee11-8382-cbacdae109f5;1;14.07.2023;14.07.2023;3500;3500
49f537c8-3b26-ee11-8381-ba5c733cbf1f;af9f41c2-3b26-ee11-8381-ba5c733cbf1f;1;20.07.2023;20.07.2023;6000;6000
cbf85823-1ebc-ed11-83ff-000d3ab1f7e2;b0385e1d-1ebc-ed11-83ff-000d3ab1f7e2;2;12.07.2023;;40800;
bcf85823-1ebc-ed11-83ff-000d3ab1f7e2;b0385e1d-1ebc-ed11-83ff-000d3ab1f7e2;2;10.07.2023;26.05.2023;46800;46800
18fbdb8e-5417-ee11-8f6d-0022489f3c43;b061d588-5417-ee11-8f6d-0022489f3c43;2;15.07.2023;16.07.2023;5900;5900
60586e64-c580-ed11-81ad-000d3aba33a3;b07a6358-c580-ed11-81ad-000d3aba33a3;2;21.07.2023;21.07.2023;987;987
d4f6fd91-2223-ee11-8381-ba5c733cbf1f;b0adf88b-2223-ee11-8381-ba5c733cbf1f;1;15.07.2023;15.07.2023;3000;3000
24cae3d0-1120-ee11-8380-f446b5162092;b0c9e3d0-1120-ee11-8380-f446b5162092;1;07.07.2023;08.07.2023;11100;11100
b5a4d944-2426-ee11-8381-ba5c733cbf1f;b16bfab9-820e-ee11-8f6d-000d3aba3963;2;21.07.2023;21.07.2023;6000;-6000
378edf06-0c23-ee11-8381-ba5c733cbf1f;b18ddf06-0c23-ee11-8381-ba5c733cbf1f;1;15.07.2023;16.07.2023;5400;5400
5abe858d-4a0c-ee11-8f6e-000d3ab79002;b1bd858d-4a0c-ee11-8f6e-000d3ab79002;2;15.07.2023;10.07.2023;6800;6800
